,year,town,drivers_age,weight,power,car_age,claims
104054,2018.0,1.0,57.0,1330.0,196.0,0.0,1.0
40791,2018.0,1.0,55.0,1050.0,101.0,5.0,0.0
970724,2019.0,0.0,57.0,1460.0,170.0,17.0,1.0
996005,2019.0,1.0,38.0,1290.0,86.0,2.0,0.0
49132,2019.0,1.0,33.0,1360.0,97.0,4.0,0.0
987231,2019.0,0.0,26.0,1870.0,246.0,3.0,0.0
456463,2019.0,1.0,52.0,1290.0,114.0,2.0,0.0
737576,2019.0,1.0,42.0,1120.0,65.0,4.0,0.0
975476,2019.0,1.0,64.0,1630.0,143.0,8.0,0.0
427205,2018.0,0.0,62.0,1250.0,132.0,12.0,0.0
245992,2018.0,1.0,41.0,1280.0,129.0,4.0,0.0
154608,2019.0,1.0,66.0,1530.0,144.0,0.0,0.0
463905,2019.0,1.0,69.0,2320.0,180.0,9.0,0.0
251469,2019.0,1.0,46.0,1310.0,102.0,2.0,0.0
592974,2018.0,0.0,64.0,1570.0,125.0,6.0,0.0
185773,2019.0,0.0,28.0,1290.0,98.0,8.0,0.0
564051,2019.0,0.0,40.0,1170.0,89.0,1.0,0.0
339892,2019.0,0.0,25.0,1010.0,129.0,1.0,0.0
6773,2019.0,1.0,38.0,1140.0,91.0,0.0,0.0
154885,2019.0,1.0,48.0,1290.0,75.0,5.0,0.0
843438,2019.0,0.0,51.0,970.0,74.0,1.0,0.0
786692,2018.0,1.0,29.0,1090.0,163.0,3.0,0.0
943588,2018.0,1.0,30.0,1140.0,140.0,2.0,0.0
293646,2018.0,1.0,53.0,980.0,71.0,2.0,1.0
835177,2019.0,0.0,76.0,1150.0,97.0,5.0,0.0
408326,2019.0,0.0,56.0,1340.0,141.0,3.0,0.0
685730,2019.0,0.0,57.0,2380.0,206.0,4.0,0.0
316752,2018.0,1.0,61.0,1150.0,87.0,19.0,0.0
395481,2018.0,1.0,68.0,1310.0,162.0,3.0,0.0
941256,2019.0,1.0,36.0,1050.0,134.0,6.0,0.0
778642,2018.0,1.0,34.0,1030.0,64.0,3.0,0.0
309756,2018.0,1.0,39.0,1290.0,200.0,1.0,0.0
935839,2019.0,0.0,64.0,1760.0,110.0,6.0,0.0
717403,2019.0,0.0,41.0,1250.0,95.0,8.0,0.0
222577,2019.0,1.0,28.0,990.0,68.0,1.0,1.0
255686,2019.0,0.0,67.0,1320.0,170.0,9.0,0.0
512689,2018.0,-0.0,65.0,1140.0,133.0,18.0,0.0
22932,2018.0,1.0,39.0,1550.0,173.0,4.0,0.0
626820,2019.0,1.0,55.0,1350.0,134.0,2.0,0.0
517515,2018.0,1.0,45.0,1610.0,112.0,2.0,0.0
540374,2018.0,1.0,57.0,1360.0,160.0,2.0,0.0
785289,2019.0,-0.0,84.0,1050.0,90.0,4.0,0.0
577398,2019.0,1.0,53.0,1110.0,102.0,5.0,0.0
517021,2019.0,-0.0,45.0,1470.0,96.0,4.0,0.0
335457,2019.0,1.0,46.0,1060.0,133.0,5.0,0.0
454086,2018.0,-0.0,51.0,2110.0,133.0,1.0,0.0
959878,2019.0,1.0,57.0,1010.0,118.0,5.0,1.0
972549,2018.0,1.0,33.0,1010.0,76.0,3.0,0.0
158767,2018.0,0.0,46.0,1020.0,80.0,9.0,0.0
546409,2019.0,1.0,41.0,1320.0,223.0,1.0,0.0
775754,2018.0,0.0,47.0,1910.0,129.0,3.0,0.0
944915,2019.0,0.0,57.0,1410.0,120.0,4.0,0.0
179677,2019.0,1.0,29.0,1330.0,125.0,4.0,0.0
573267,2018.0,1.0,32.0,1390.0,120.0,3.0,1.0
820388,2019.0,0.0,52.0,1660.0,171.0,6.0,0.0
438335,2019.0,1.0,28.0,1000.0,74.0,5.0,0.0
355879,2019.0,1.0,60.0,1110.0,65.0,3.0,0.0
824502,2018.0,1.0,78.0,1280.0,110.0,7.0,0.0
300953,2018.0,0.0,31.0,970.0,77.0,8.0,1.0
503491,2019.0,1.0,32.0,1060.0,81.0,2.0,0.0
613710,2018.0,-0.0,53.0,1530.0,241.0,1.0,0.0
575729,2018.0,0.0,61.0,1290.0,84.0,3.0,0.0
818275,2018.0,1.0,43.0,1600.0,144.0,3.0,0.0
842442,2019.0,0.0,37.0,1240.0,128.0,2.0,0.0
780871,2019.0,-0.0,41.0,1020.0,58.0,2.0,0.0
413729,2019.0,1.0,36.0,1130.0,134.0,3.0,0.0
565816,2018.0,0.0,65.0,1410.0,162.0,5.0,0.0
792990,2018.0,1.0,48.0,1120.0,77.0,0.0,0.0
544853,2018.0,1.0,48.0,1730.0,114.0,1.0,1.0
697416,2018.0,1.0,62.0,1050.0,54.0,5.0,0.0
29477,2019.0,0.0,62.0,1940.0,139.0,5.0,0.0
569243,2019.0,1.0,49.0,1230.0,127.0,3.0,0.0
537195,2018.0,1.0,41.0,1330.0,166.0,6.0,0.0
337899,2018.0,1.0,38.0,1580.0,128.0,7.0,0.0
64787,2018.0,1.0,42.0,950.0,52.0,1.0,0.0
149276,2019.0,0.0,36.0,950.0,61.0,2.0,0.0
341947,2018.0,1.0,20.0,1320.0,154.0,5.0,0.0
420097,2019.0,0.0,25.0,990.0,58.0,4.0,0.0
219506,2019.0,-0.0,60.0,1300.0,173.0,9.0,0.0
92268,2019.0,1.0,34.0,1250.0,86.0,6.0,0.0
150387,2018.0,-0.0,52.0,1320.0,153.0,6.0,0.0
164248,2018.0,0.0,58.0,1360.0,109.0,2.0,0.0
343769,2018.0,1.0,45.0,1130.0,109.0,7.0,0.0
118079,2018.0,0.0,60.0,1530.0,155.0,2.0,0.0
987266,2018.0,1.0,61.0,1000.0,62.0,13.0,0.0
229357,2018.0,0.0,57.0,1300.0,118.0,1.0,0.0
502591,2018.0,1.0,61.0,1090.0,111.0,11.0,0.0
741731,2018.0,1.0,52.0,1390.0,84.0,4.0,0.0
180959,2019.0,0.0,65.0,2110.0,223.0,9.0,0.0
794018,2018.0,1.0,39.0,970.0,60.0,2.0,1.0
565667,2019.0,-0.0,50.0,1340.0,230.0,4.0,0.0
54350,2019.0,1.0,47.0,1670.0,143.0,5.0,1.0
128924,2019.0,1.0,38.0,1010.0,78.0,1.0,0.0
212483,2019.0,0.0,61.0,1290.0,149.0,11.0,1.0
128959,2019.0,0.0,56.0,1860.0,206.0,4.0,0.0
348981,2018.0,0.0,34.0,1700.0,122.0,5.0,0.0
506439,2018.0,0.0,44.0,1280.0,163.0,3.0,0.0
2676,2018.0,0.0,53.0,1270.0,130.0,4.0,0.0
116762,2019.0,0.0,40.0,1370.0,95.0,2.0,0.0
491929,2018.0,0.0,59.0,1740.0,254.0,2.0,0.0
909271,2018.0,1.0,33.0,1220.0,118.0,0.0,0.0
924469,2018.0,1.0,40.0,1020.0,112.0,6.0,0.0
442778,2019.0,0.0,31.0,1020.0,57.0,4.0,0.0
531243,2018.0,1.0,35.0,1280.0,166.0,3.0,0.0
269132,2018.0,1.0,43.0,990.0,75.0,1.0,0.0
280761,2018.0,1.0,31.0,1190.0,101.0,1.0,0.0
355466,2019.0,0.0,56.0,1430.0,200.0,12.0,0.0
514477,2019.0,-0.0,68.0,1090.0,105.0,3.0,0.0
69647,2019.0,0.0,51.0,1200.0,214.0,1.0,0.0
277357,2019.0,1.0,22.0,1220.0,136.0,5.0,0.0
420357,2018.0,1.0,33.0,1780.0,113.0,3.0,0.0
615979,2019.0,0.0,62.0,1960.0,161.0,2.0,0.0
942752,2019.0,1.0,43.0,1010.0,104.0,1.0,0.0
230758,2019.0,1.0,48.0,1020.0,96.0,4.0,0.0
445160,2019.0,-0.0,51.0,990.0,79.0,1.0,0.0
282409,2019.0,1.0,52.0,1490.0,227.0,2.0,0.0
135948,2019.0,1.0,45.0,1740.0,177.0,0.0,1.0
421847,2018.0,1.0,30.0,2280.0,160.0,2.0,0.0
256436,2019.0,1.0,54.0,1300.0,185.0,2.0,0.0
498901,2019.0,1.0,45.0,1480.0,155.0,13.0,0.0
24687,2019.0,1.0,39.0,1110.0,85.0,1.0,0.0
428272,2018.0,0.0,40.0,1110.0,117.0,3.0,0.0
765330,2018.0,0.0,24.0,1040.0,73.0,1.0,0.0
152384,2019.0,0.0,63.0,1330.0,165.0,3.0,0.0
611266,2019.0,1.0,43.0,1060.0,63.0,7.0,0.0
956322,2019.0,0.0,35.0,1100.0,103.0,1.0,0.0
654071,2019.0,0.0,50.0,1180.0,112.0,7.0,0.0
300745,2019.0,1.0,33.0,990.0,74.0,10.0,0.0
8808,2019.0,-0.0,27.0,1000.0,82.0,0.0,0.0
782336,2018.0,1.0,49.0,1080.0,100.0,3.0,0.0
267493,2019.0,0.0,62.0,1000.0,62.0,8.0,0.0
664033,2018.0,0.0,29.0,1740.0,86.0,1.0,1.0
457538,2019.0,1.0,36.0,1190.0,173.0,1.0,1.0
435643,2019.0,0.0,62.0,1450.0,236.0,3.0,0.0
164304,2019.0,0.0,52.0,1010.0,120.0,4.0,0.0
543837,2019.0,1.0,65.0,1000.0,119.0,3.0,1.0
253354,2019.0,1.0,23.0,1000.0,77.0,0.0,0.0
533296,2018.0,1.0,66.0,2270.0,199.0,10.0,0.0
146568,2018.0,0.0,40.0,990.0,80.0,0.0,2.0
612484,2019.0,0.0,30.0,1880.0,193.0,4.0,0.0
865414,2019.0,1.0,37.0,1340.0,145.0,1.0,0.0
991070,2019.0,1.0,46.0,1610.0,166.0,9.0,0.0
714212,2018.0,-0.0,38.0,1570.0,178.0,2.0,0.0
879772,2018.0,1.0,36.0,970.0,91.0,0.0,0.0
30220,2018.0,0.0,56.0,1440.0,131.0,9.0,0.0
14680,2018.0,0.0,41.0,1550.0,135.0,2.0,0.0
926604,2019.0,1.0,52.0,1490.0,106.0,2.0,0.0
792255,2019.0,1.0,31.0,1770.0,236.0,5.0,0.0
650422,2018.0,1.0,26.0,1160.0,91.0,1.0,0.0
194212,2019.0,-0.0,65.0,1140.0,118.0,7.0,0.0
983754,2019.0,0.0,61.0,1700.0,148.0,9.0,0.0
85128,2019.0,1.0,32.0,1100.0,62.0,8.0,0.0
780327,2019.0,1.0,29.0,1140.0,74.0,2.0,0.0
24866,2019.0,1.0,27.0,1090.0,86.0,10.0,0.0
624476,2019.0,1.0,63.0,1170.0,115.0,3.0,0.0
823652,2019.0,1.0,39.0,1210.0,243.0,1.0,0.0
367557,2019.0,0.0,70.0,1410.0,136.0,1.0,0.0
314278,2018.0,1.0,45.0,1220.0,66.0,0.0,0.0
575476,2019.0,0.0,20.0,1200.0,96.0,4.0,0.0
683954,2019.0,1.0,33.0,1260.0,112.0,2.0,0.0
203524,2018.0,1.0,50.0,2170.0,149.0,4.0,0.0
181493,2019.0,0.0,43.0,1380.0,203.0,13.0,0.0
915149,2019.0,1.0,34.0,1040.0,65.0,5.0,0.0
80671,2019.0,-0.0,20.0,1210.0,57.0,0.0,1.0
79953,2019.0,1.0,26.0,1160.0,96.0,6.0,0.0
383600,2019.0,0.0,43.0,1400.0,148.0,1.0,0.0
720675,2019.0,1.0,42.0,1680.0,220.0,3.0,0.0
654217,2018.0,1.0,25.0,1310.0,193.0,0.0,0.0
296715,2019.0,0.0,66.0,1560.0,113.0,6.0,0.0
569581,2018.0,1.0,63.0,1400.0,117.0,3.0,0.0
742912,2018.0,1.0,53.0,1200.0,175.0,6.0,0.0
340131,2019.0,1.0,54.0,1020.0,85.0,5.0,0.0
286409,2019.0,1.0,35.0,1330.0,165.0,2.0,1.0
877340,2018.0,0.0,68.0,1400.0,176.0,4.0,0.0
5405,2018.0,1.0,51.0,1060.0,56.0,3.0,0.0
419660,2019.0,-0.0,67.0,1280.0,98.0,8.0,0.0
625519,2019.0,0.0,43.0,1890.0,153.0,1.0,0.0
785037,2018.0,1.0,33.0,990.0,52.0,0.0,0.0
353692,2019.0,0.0,42.0,1310.0,93.0,4.0,1.0
794721,2018.0,1.0,58.0,1790.0,109.0,3.0,0.0
115336,2019.0,1.0,34.0,1000.0,70.0,4.0,0.0
158479,2019.0,1.0,63.0,1140.0,107.0,7.0,0.0
343274,2018.0,0.0,58.0,1640.0,133.0,3.0,0.0
382290,2019.0,-0.0,53.0,1330.0,133.0,9.0,0.0
763422,2018.0,1.0,32.0,1060.0,127.0,2.0,0.0
941639,2019.0,0.0,25.0,980.0,143.0,2.0,0.0
421052,2018.0,-0.0,38.0,1030.0,84.0,0.0,0.0
561856,2019.0,1.0,49.0,1260.0,128.0,2.0,0.0
123222,2019.0,1.0,50.0,1060.0,56.0,1.0,0.0
470635,2019.0,1.0,41.0,1500.0,157.0,2.0,0.0
59586,2019.0,0.0,44.0,1030.0,55.0,2.0,1.0
47859,2018.0,0.0,24.0,1220.0,122.0,1.0,0.0
406265,2018.0,-0.0,59.0,1140.0,72.0,10.0,0.0
819787,2019.0,1.0,56.0,1560.0,90.0,11.0,0.0
783125,2019.0,1.0,42.0,960.0,64.0,5.0,0.0
634800,2018.0,1.0,57.0,1240.0,106.0,7.0,0.0
733492,2019.0,1.0,47.0,1380.0,186.0,4.0,0.0
722992,2018.0,1.0,55.0,1690.0,137.0,11.0,0.0
861692,2019.0,1.0,39.0,1030.0,69.0,7.0,0.0
674558,2018.0,0.0,49.0,1400.0,157.0,4.0,0.0
428933,2019.0,0.0,70.0,1240.0,135.0,8.0,0.0
817745,2019.0,1.0,46.0,980.0,66.0,11.0,0.0
829777,2018.0,1.0,47.0,990.0,76.0,1.0,0.0
396137,2019.0,1.0,67.0,1800.0,191.0,6.0,0.0
489969,2019.0,0.0,35.0,1780.0,130.0,0.0,0.0
192518,2019.0,-0.0,55.0,970.0,65.0,2.0,0.0
603544,2019.0,-0.0,48.0,1110.0,186.0,4.0,0.0
875280,2018.0,1.0,42.0,1210.0,94.0,1.0,0.0
822330,2018.0,0.0,66.0,1040.0,83.0,1.0,0.0
808123,2018.0,0.0,59.0,1300.0,98.0,2.0,0.0
314314,2018.0,1.0,69.0,1390.0,130.0,7.0,0.0
16359,2019.0,1.0,36.0,1320.0,112.0,1.0,0.0
342346,2019.0,0.0,31.0,1020.0,89.0,3.0,0.0
105742,2018.0,1.0,50.0,1600.0,111.0,7.0,0.0
596787,2018.0,1.0,36.0,990.0,57.0,5.0,0.0
458010,2019.0,1.0,56.0,1150.0,70.0,6.0,0.0
335234,2018.0,1.0,56.0,1820.0,159.0,4.0,0.0
781187,2018.0,0.0,52.0,1050.0,61.0,6.0,0.0
432115,2019.0,0.0,25.0,1230.0,127.0,0.0,0.0
422380,2019.0,1.0,52.0,1060.0,94.0,2.0,0.0
140300,2019.0,1.0,33.0,1570.0,132.0,3.0,0.0
83914,2019.0,0.0,64.0,980.0,109.0,4.0,0.0
326721,2018.0,0.0,63.0,1720.0,268.0,7.0,0.0
474987,2019.0,0.0,29.0,1020.0,142.0,4.0,0.0
365239,2018.0,0.0,30.0,1030.0,75.0,1.0,0.0
825953,2018.0,1.0,53.0,1060.0,92.0,0.0,0.0
747337,2019.0,1.0,39.0,1600.0,191.0,5.0,0.0
295841,2019.0,0.0,40.0,1000.0,86.0,2.0,0.0
352499,2018.0,0.0,27.0,1350.0,93.0,3.0,0.0
337390,2019.0,0.0,69.0,1040.0,66.0,8.0,0.0
494931,2019.0,1.0,37.0,1280.0,73.0,0.0,0.0
597066,2018.0,1.0,45.0,1860.0,187.0,5.0,0.0
407156,2019.0,1.0,47.0,1440.0,170.0,6.0,0.0
154090,2019.0,1.0,43.0,1470.0,167.0,0.0,0.0
521017,2019.0,0.0,26.0,960.0,54.0,3.0,0.0
327030,2019.0,0.0,67.0,1390.0,91.0,3.0,0.0
405506,2019.0,0.0,39.0,1080.0,97.0,9.0,2.0
616187,2018.0,-0.0,75.0,1260.0,113.0,7.0,0.0
27536,2019.0,1.0,49.0,1590.0,122.0,6.0,0.0
18739,2018.0,1.0,51.0,990.0,69.0,0.0,0.0
571057,2019.0,0.0,60.0,1600.0,150.0,2.0,0.0
102884,2019.0,1.0,39.0,1350.0,108.0,1.0,0.0
852446,2019.0,1.0,65.0,1580.0,203.0,5.0,0.0
821611,2019.0,0.0,51.0,1690.0,128.0,2.0,0.0
962200,2019.0,1.0,42.0,1210.0,75.0,3.0,0.0
12048,2018.0,1.0,41.0,1090.0,121.0,6.0,0.0
710466,2018.0,1.0,48.0,1030.0,87.0,5.0,0.0
687555,2019.0,1.0,43.0,1130.0,107.0,1.0,0.0
422808,2018.0,1.0,28.0,1250.0,181.0,5.0,0.0
406626,2019.0,1.0,36.0,1580.0,88.0,3.0,0.0
842427,2019.0,1.0,29.0,1490.0,153.0,4.0,0.0
378049,2018.0,1.0,43.0,1210.0,89.0,1.0,0.0
841341,2019.0,0.0,49.0,1160.0,140.0,6.0,0.0
665906,2019.0,1.0,23.0,1070.0,88.0,2.0,1.0
558852,2018.0,0.0,63.0,1970.0,222.0,5.0,0.0
839720,2018.0,1.0,26.0,980.0,72.0,7.0,0.0
855817,2019.0,1.0,42.0,1260.0,138.0,3.0,0.0
615954,2018.0,1.0,51.0,1370.0,119.0,10.0,1.0
453415,2019.0,-0.0,64.0,1220.0,105.0,1.0,0.0
652211,2018.0,0.0,49.0,1350.0,196.0,11.0,0.0
78525,2018.0,1.0,44.0,1310.0,191.0,1.0,0.0
930934,2019.0,0.0,47.0,1570.0,143.0,8.0,0.0
247362,2019.0,1.0,49.0,1780.0,117.0,4.0,0.0
543866,2019.0,1.0,60.0,990.0,73.0,5.0,0.0
207391,2018.0,1.0,75.0,1870.0,209.0,3.0,0.0
556591,2019.0,0.0,27.0,1040.0,109.0,8.0,0.0
230153,2018.0,0.0,26.0,1010.0,58.0,1.0,0.0
520566,2019.0,1.0,35.0,1070.0,57.0,0.0,0.0
134361,2019.0,1.0,33.0,1150.0,97.0,1.0,0.0
716356,2018.0,1.0,51.0,1260.0,92.0,1.0,0.0
166868,2018.0,-0.0,47.0,1100.0,86.0,5.0,0.0
992287,2018.0,1.0,45.0,1730.0,239.0,8.0,0.0
58080,2019.0,1.0,39.0,1400.0,175.0,6.0,0.0
502220,2019.0,1.0,59.0,1640.0,191.0,5.0,0.0
396107,2018.0,-0.0,86.0,1020.0,66.0,2.0,0.0
882589,2019.0,1.0,42.0,1440.0,174.0,1.0,1.0
655930,2018.0,0.0,59.0,1110.0,119.0,20.0,0.0
762321,2019.0,1.0,42.0,1390.0,204.0,6.0,0.0
535223,2018.0,1.0,42.0,1220.0,73.0,7.0,0.0
721281,2019.0,-0.0,62.0,1050.0,133.0,7.0,0.0
12675,2019.0,0.0,63.0,1160.0,60.0,7.0,0.0
640211,2018.0,1.0,43.0,1730.0,205.0,3.0,0.0
155663,2019.0,1.0,65.0,1290.0,101.0,0.0,0.0
540411,2018.0,0.0,25.0,1320.0,126.0,9.0,0.0
43152,2019.0,0.0,38.0,1260.0,99.0,2.0,0.0
201624,2019.0,1.0,43.0,1200.0,88.0,2.0,0.0
975421,2018.0,0.0,58.0,1250.0,93.0,1.0,0.0
556261,2018.0,1.0,40.0,990.0,59.0,3.0,0.0
452498,2019.0,1.0,39.0,1250.0,103.0,3.0,0.0
328886,2019.0,1.0,24.0,1070.0,86.0,5.0,0.0
521060,2018.0,0.0,31.0,1290.0,129.0,2.0,1.0
994195,2019.0,1.0,46.0,1230.0,110.0,1.0,0.0
529114,2019.0,1.0,53.0,1350.0,123.0,1.0,0.0
716556,2019.0,1.0,57.0,1410.0,143.0,3.0,0.0
871145,2018.0,1.0,72.0,1330.0,148.0,5.0,0.0
765775,2019.0,0.0,35.0,1040.0,140.0,7.0,0.0
127084,2019.0,1.0,27.0,1130.0,64.0,2.0,0.0
953027,2018.0,1.0,43.0,1450.0,142.0,8.0,0.0
312058,2018.0,1.0,44.0,1280.0,96.0,2.0,0.0
652774,2018.0,1.0,57.0,1240.0,153.0,4.0,0.0
191753,2019.0,1.0,35.0,1580.0,211.0,2.0,1.0
720130,2018.0,1.0,29.0,1230.0,86.0,2.0,0.0
408342,2019.0,1.0,36.0,1100.0,125.0,1.0,1.0
743630,2019.0,0.0,28.0,1050.0,89.0,4.0,0.0
488731,2018.0,0.0,35.0,1550.0,194.0,1.0,0.0
571241,2019.0,1.0,47.0,1190.0,126.0,0.0,0.0
48300,2019.0,0.0,49.0,1230.0,138.0,12.0,0.0
161888,2019.0,1.0,37.0,1350.0,109.0,10.0,0.0
415165,2019.0,1.0,61.0,1030.0,86.0,5.0,0.0
955150,2018.0,1.0,29.0,1420.0,171.0,1.0,0.0
446152,2018.0,0.0,64.0,1330.0,175.0,5.0,0.0
189683,2019.0,1.0,52.0,1490.0,197.0,2.0,1.0
827006,2019.0,1.0,69.0,1300.0,134.0,6.0,0.0
132474,2019.0,1.0,44.0,990.0,78.0,1.0,0.0
127496,2019.0,1.0,34.0,1930.0,239.0,1.0,0.0
310220,2019.0,1.0,25.0,1190.0,146.0,1.0,0.0
904051,2019.0,1.0,66.0,1090.0,91.0,9.0,0.0
74835,2018.0,0.0,75.0,2350.0,236.0,3.0,0.0
298738,2019.0,1.0,44.0,990.0,62.0,1.0,0.0
407014,2018.0,0.0,50.0,1250.0,151.0,1.0,0.0
3594,2018.0,1.0,76.0,1200.0,97.0,12.0,0.0
250974,2018.0,1.0,33.0,1410.0,104.0,4.0,0.0
210714,2019.0,-0.0,30.0,1250.0,204.0,6.0,0.0
322241,2019.0,0.0,34.0,1200.0,101.0,8.0,0.0
320494,2018.0,0.0,34.0,1610.0,138.0,2.0,0.0
647987,2019.0,1.0,45.0,1450.0,83.0,6.0,0.0
125933,2019.0,1.0,42.0,1550.0,218.0,4.0,0.0
560860,2019.0,1.0,77.0,1180.0,87.0,6.0,0.0
505967,2018.0,1.0,39.0,1230.0,164.0,2.0,0.0
21995,2018.0,0.0,51.0,1310.0,139.0,4.0,0.0
954468,2019.0,1.0,33.0,1400.0,148.0,5.0,0.0
424102,2018.0,1.0,54.0,1690.0,151.0,4.0,0.0
248154,2019.0,0.0,41.0,1120.0,105.0,2.0,0.0
6022,2019.0,1.0,28.0,1200.0,115.0,7.0,0.0
461326,2018.0,1.0,41.0,1370.0,90.0,3.0,0.0
224997,2018.0,1.0,56.0,1480.0,180.0,5.0,0.0
952627,2019.0,1.0,52.0,1650.0,98.0,3.0,0.0
938104,2019.0,1.0,46.0,1000.0,100.0,7.0,0.0
203798,2019.0,1.0,57.0,1050.0,104.0,8.0,0.0
414750,2018.0,0.0,31.0,1010.0,77.0,3.0,0.0
854220,2019.0,1.0,41.0,1790.0,197.0,2.0,0.0
596671,2019.0,1.0,36.0,1600.0,235.0,9.0,0.0
257572,2018.0,0.0,48.0,1250.0,131.0,3.0,0.0
242019,2019.0,1.0,44.0,1390.0,68.0,0.0,0.0
953596,2018.0,-0.0,33.0,1170.0,120.0,1.0,0.0
190733,2018.0,-0.0,51.0,1400.0,177.0,3.0,0.0
598333,2018.0,1.0,70.0,1240.0,122.0,3.0,0.0
36253,2019.0,1.0,45.0,1470.0,123.0,5.0,1.0
649479,2019.0,1.0,40.0,1210.0,98.0,2.0,0.0
680483,2019.0,1.0,35.0,1080.0,91.0,3.0,0.0
990704,2018.0,1.0,53.0,1230.0,146.0,4.0,0.0
866974,2018.0,1.0,73.0,1030.0,63.0,10.0,0.0
24086,2019.0,0.0,50.0,1410.0,208.0,9.0,0.0
713790,2018.0,1.0,54.0,1330.0,103.0,1.0,0.0
591810,2019.0,1.0,57.0,1900.0,180.0,0.0,0.0
253208,2018.0,1.0,44.0,1070.0,168.0,8.0,0.0
653683,2019.0,1.0,27.0,1460.0,167.0,13.0,0.0
733933,2019.0,1.0,55.0,1100.0,148.0,14.0,0.0
816106,2019.0,1.0,36.0,1370.0,77.0,2.0,0.0
457672,2018.0,0.0,73.0,1140.0,76.0,7.0,1.0
320709,2018.0,1.0,59.0,1000.0,99.0,1.0,0.0
375466,2018.0,1.0,32.0,960.0,70.0,5.0,0.0
587016,2019.0,1.0,38.0,1020.0,84.0,4.0,0.0
943059,2018.0,1.0,47.0,1320.0,155.0,1.0,0.0
874429,2019.0,1.0,40.0,1360.0,189.0,11.0,0.0
884291,2019.0,0.0,62.0,1140.0,138.0,11.0,0.0
830202,2019.0,1.0,52.0,2090.0,142.0,4.0,0.0
791155,2019.0,1.0,52.0,1730.0,178.0,2.0,0.0
339021,2018.0,1.0,58.0,1310.0,159.0,10.0,1.0
770923,2018.0,0.0,80.0,1580.0,190.0,7.0,0.0
2536,2018.0,0.0,29.0,1550.0,117.0,1.0,0.0
561148,2018.0,0.0,58.0,1140.0,94.0,4.0,1.0
274511,2019.0,1.0,60.0,1180.0,114.0,5.0,0.0
406509,2019.0,1.0,53.0,1180.0,83.0,2.0,0.0
918495,2018.0,0.0,65.0,1250.0,151.0,6.0,0.0
766602,2019.0,-0.0,70.0,1200.0,98.0,10.0,0.0
657965,2018.0,0.0,39.0,1810.0,140.0,3.0,0.0
766747,2019.0,1.0,33.0,1330.0,156.0,0.0,0.0
297243,2018.0,0.0,60.0,1270.0,76.0,17.0,0.0
999841,2018.0,1.0,54.0,1300.0,107.0,0.0,0.0
606399,2019.0,1.0,44.0,1210.0,120.0,3.0,0.0
153163,2018.0,1.0,36.0,1000.0,69.0,0.0,0.0
497387,2018.0,-0.0,48.0,1430.0,158.0,2.0,0.0
360268,2019.0,1.0,20.0,1170.0,84.0,5.0,1.0
379367,2018.0,-0.0,39.0,1540.0,171.0,6.0,0.0
781018,2018.0,1.0,32.0,1540.0,65.0,1.0,0.0
510382,2019.0,1.0,30.0,1330.0,76.0,2.0,1.0
739001,2018.0,1.0,55.0,1450.0,148.0,4.0,0.0
447354,2018.0,1.0,43.0,1180.0,121.0,2.0,0.0
876804,2019.0,1.0,45.0,1320.0,179.0,1.0,0.0
645670,2019.0,1.0,55.0,1000.0,80.0,2.0,0.0
59215,2019.0,1.0,25.0,1460.0,124.0,5.0,0.0
201544,2019.0,0.0,58.0,1070.0,103.0,7.0,0.0
495740,2018.0,1.0,22.0,1130.0,92.0,4.0,0.0
980208,2019.0,1.0,55.0,1600.0,95.0,6.0,0.0
362094,2018.0,1.0,57.0,1080.0,116.0,1.0,1.0
737628,2018.0,0.0,58.0,990.0,76.0,2.0,0.0
904885,2019.0,-0.0,29.0,1230.0,231.0,0.0,0.0
44858,2019.0,1.0,29.0,1210.0,131.0,3.0,0.0
121063,2019.0,1.0,44.0,1170.0,133.0,3.0,0.0
203282,2019.0,0.0,54.0,960.0,86.0,10.0,0.0
175617,2018.0,1.0,53.0,970.0,68.0,4.0,0.0
500276,2018.0,1.0,49.0,1010.0,126.0,11.0,1.0
871294,2019.0,1.0,48.0,1720.0,191.0,2.0,0.0
5105,2019.0,1.0,30.0,1020.0,207.0,10.0,0.0
805646,2018.0,0.0,29.0,950.0,60.0,9.0,0.0
351513,2018.0,1.0,64.0,1380.0,78.0,3.0,0.0
92094,2018.0,1.0,37.0,1890.0,207.0,1.0,0.0
636879,2018.0,0.0,51.0,1510.0,174.0,0.0,0.0
88358,2019.0,1.0,53.0,1030.0,118.0,2.0,0.0
586622,2018.0,1.0,63.0,1820.0,208.0,7.0,0.0
453267,2019.0,1.0,32.0,1190.0,82.0,4.0,0.0
1449,2018.0,1.0,71.0,1410.0,110.0,2.0,0.0
249244,2019.0,1.0,45.0,1180.0,114.0,2.0,0.0
231335,2019.0,-0.0,30.0,1400.0,134.0,0.0,0.0
77279,2019.0,-0.0,41.0,1990.0,224.0,1.0,0.0
403755,2018.0,0.0,75.0,990.0,97.0,9.0,0.0
902744,2018.0,1.0,66.0,1010.0,73.0,5.0,1.0
480723,2018.0,1.0,44.0,1560.0,201.0,3.0,1.0
972917,2019.0,1.0,60.0,1650.0,189.0,11.0,0.0
609509,2019.0,1.0,31.0,1380.0,127.0,1.0,1.0
778969,2018.0,1.0,44.0,1360.0,168.0,0.0,0.0
771139,2019.0,0.0,47.0,1700.0,173.0,10.0,0.0
